#cosmological_parameters--w	prior	post
#sampler=emcee
#n_varied=1
#module_0=mass_function_like 1.1
#timestamp=2025-08-26T12:06:49.909972
#platform=Linux-5.14.21-150500.55.97_13.0.78-cray_shasta_c-x86_64-with-glibc2.31
#platform_version=#1 SMP Thu Mar 13 20:09:44 UTC 2025 (330b47d)
#uuid=fb52973655a24aaabc2d19367be8ae6e
#cosmosis_git_version=
#csl_git_version=
#cwd_git_version=5ff5d9a45b876d0c2ecc0c6da8da4c99a4c65ef7
#walkers=16
#samples=1500
#nsteps=100
#a=2.0
#random_start=False
#start_points=
#covmat=
#start_method=
#start_input=
## START_OF_PARAMS_INI
## [runtime]
## sampler = emcee
## root = /global/homes/x/xintang/cosmosis-standard-library
## resume = F
## verbosity = debug
## 
## [emcee]
## walkers = 16
## samples = 1500
## 
## [output]
## filename = mf_xt/output/mf_w_highz2.txt
## format = text
## lock = F
## new_file = T
## 
## [pipeline]
## modules = mass_function_like
## values = mf_xt/values_fit.ini
## likelihoods = mass_function_like_m_n
## priors = mf_xt/priors_fit.ini
## 
## [likelihoods]
## mass_function_like = mass_function_like_m_n
## 
## [mass_function_like]
## file = mf_xt/likelihood/mass_function_like_m_n.py
## z_min = 0.8
## z_max = 1.0
## mass_min = 1e13
## mass_max = 5e14
## area_deg2 = 20000.0
## 
## END_OF_PARAMS_INI
## START_OF_VALUES_INI
## [cosmological_parameters]
## w = -1.50 -1.00 -0.50
## h0 = 0.7
## omega_m = 0.318
## omega_b = 0.04
## omega_k = 0.0
## sigma8_input = 0.80
## yhe = 0.245341
## tau = 0.08
## n_s = 0.96
## a_s = 2.1e-9
## k_s = 0.05
## n_run = 0.0
## wa = 0.0
## 
## END_OF_VALUES_INI
## START_OF_PRIORS_INI
## [cosmological_parameters]
## w = normal -1.0 0.1
## 
## END_OF_PRIORS_INI
-1.0002558757991593	1.383643859471451	-7.008856757138599
-0.999980453057023	1.383647113988532	-6.9978722855948075
-0.9997249582969391	1.3836433506957597	-7.008297243023723
-0.9993404641061238	1.3836253837129153	-7.061057378313872
-0.9995014873391429	1.3836347073490292	-7.033203797024998
-1.0004158320251955	1.383638487279022	-7.025925456464684
-1.0004111291970088	1.3836386817318493	-7.025255380310387
-0.9983538360034165	1.3835116402974985	-7.40183319134799
-1.000984865337648	1.3835986351060159	-7.1488890478921645
-1.0008437254269014	1.383611539462881	-7.109394734641238
-1.0000279641822292	1.3836470939929066	-6.9981554947083415
-0.9995953278361757	1.3836389451146722	-7.020895744967401
-1.0015983020406118	1.3835194046220298	-7.390992275384951
-1.0027857637846507	1.3832591090994875	-8.180644617537876
-1.0014043749534685	1.3835485196421844	-7.302100487916638
-0.9986847477031049	1.3835606386624566	-7.255190115634323
-1.000158424775129	1.3836458781722123	-7.00232724752397
-1.0003945539146006	1.3836393494531045	-7.023071960695135
-0.9999413240321074	1.3836469609492206	-6.998178173208914
-0.9991301755702209	1.3836093033657488	-7.108675858844716
-0.9991289517668683	1.3836091968414588	-7.1096275088193615
-0.9999796888858675	1.3836471124656131	-6.997872592591531
-1.0004111291970088	1.3836386817318493	-7.025255380310387
-0.9990933994561667	1.383606036865377	-7.118679227567053
-1.000981430486626	1.383598972802677	-7.1478518724984745
-1.0006100188019729	1.383628526945743	-7.057063160220948
-0.9999852128548041	1.3836471221596978	-6.997865974232457
-0.9997749602171767	1.3836446009474883	-7.004684428135763
-1.0015983020406118	1.3835194046220298	-7.390992275384951
-1.0027857637846507	1.3832591090994875	-8.180644617537876
-1.0006117298259476	1.3836284224236832	-7.057076340511955
-0.9990278031305473	1.3835998747550322	-7.137053559342735
-1.0007628015527532	1.3836180397822369	-7.089183742408563
